id,Tipo de vivienda,Barrio,Localidad,Superficie total (m2),Superficie util (m2),Habitaciones,Baños,Año de construccion,Vistas al exterior,Ascensor,Terraza,Balcon,garage,Piscina,Jardin,Aire acondicionado,Calefacción,orientacion,Nota,Estado,Interes,Precio de compra (€),Precio de alquiler,Numero de Planta,Tipo de planta,Certificado energético,Ubicacion: calle y numero,Gastos de la comunidad (€ por mes),Tipo de calefaccion,precio por metro cuadrado (€),Provincia,Distrito,Codigo postal,Vistas al mar,Armarios empotrados,Vivienda accesible,Trastero o bodega,Muebles,Vigilancia,Vivienda de lujo,"Ubicacion: Piso y número, letra o portal",ID de inmobiliaria,Nombre de inmobiliaria,Nombre vivienda,ID mapa ubicacion,Nombre mapa de Ubicacion
104142422,Flat / apartment,La Maternitat i Sant Ramon,Barcelona,85,74.0,4,1,1953.0,False,True,False,False,False,False,False,True,True,south,"Nice apartment in front of CAMP NOUThe property has 4 bedrooms, with the possibility of putting a double bed in all of them. The main room is exterior, with lots of natural light. From one of the rooms, you access a large gallery where you can put a washing machine and dryer, where you will also find a large marble sink. It consists of a large bathroom with a large bathtub, a spacious kitchen with plenty of storage space and with an extendable table to make the most of the space. The living room - dining room is spacious, very bright and with sunlight for much of the day.The farm has an elevator. Fifth real floor. Four floors per floor.The location is unbeatable, surrounded by all kinds of services and mythical places in the city of Barcelona: CAMP NOU, Jardines de la Maternidad y de Pedralbes, schools, shops.For more information and to coordinate to visit the property, do not hesitate to contact us.",en buen estado,comprar,360000.0,,5,Intermedia,E,"travesía de les Corts, 120",69.0,Otro tipo de calefaccion,4235.29,Barcelona,,08028,No,No,Sí,No,Sí,No,No,5º B Portal 1,1,Lucas Fox Barcelona,"Flat / apartment Travesía De Les Corts, 120",42,La Maternitat i Sant Ramon
103730354,Flat / apartment,Verdun,Barcelona,62,55.0,3,1,1964.0,False,True,False,False,False,False,False,True,True,north,"Flat in Barcelona, with 634.861 ft², 3 rooms and 1 bathrooms, Lift and Air conditioning.",en buen estado,comprar,175000.0,,5,Intermedia,E,via Júlia 239,54.0,Caldera de gas natural,2822.58,Barcelona,Nou Barris,08042,No,Sí,Sí,No,Sí,No,Sí,5º B Portal 2,1,Lucas Fox Barcelona,Flat / apartment Via Júlia 239,16,Verdun
91520924,Flat / apartment,El Raval,Barcelona,36,34.0,1,1,1960.0,True,True,False,True,False,False,False,True,True,north,"Reference: 143VE9BAC43 Wonderful apartment completely renovated in the heart of Las RamblasNext to the La Boqueria Market. The apartment is located on the fifth floor with an elevator. The house has a double bedroom, a large dining room with an open kitchen and sink. It has heating/air conditioning and parquet. The kitchen is completely equipped.The property is located next to Las Ramblas, in the heart of Ciutat Vella. In the area, you will find a wide choice of places where you can enjoy the immense cultural and gastronomic offer of bars, restaurants and terraces.Its magnificent metro, bus and railway combinations will allow you to access any point in Barcelona quickly and comfortably. Means of transport: Bus, 12 0, 2144. Metro, L3 (Liceu, Plaça Catalunya), L1 (Plaça Catalunya). FGC, S1, S2, L6, L7.Apartment rented until December 2024 for €1,100. Don't miss this fantastic investment opportunity.Contact us for more information or a visit.'.",en buen estado,comprar,220000.0,,3,Intermedia,G,calle de les Cabres 148,32.0,Bomba de calor (Aerotermia),6111.11,Barcelona,Ciutat Vella,08001,No,No,Sí,Sí,Sí,No,Sí,3º B Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Les Cabres 148,1,El Raval
96956648,Penthouse,El Gòtic,Barcelona,95,81.0,3,2,1863.0,True,False,True,True,False,False,False,True,True,south,"This 95 sqm flat preserves the charm of the traditional elements of Catalan architecture, such as the hydraulic floors, the Catalan vault and the wooden beams on the ceiling. It's located on the top floor of the building, so it is bright and quiet, in a very central area, 15 minutes walking from Plaza Catalunya.The living-dining room has tiled floors and a window facing the inner courtyard, but as it is on the top floor it receives a lot of natural light. This area communicates directly with the independent kitchen, equipped with electrical appliances. It also has an adjoining utility room.The sleeping area consists of 3 bedrooms with Catalan vaulted ceilings and parquet floors. The master bedroom is very spacious and allows to place a large wardrobe, in addition to the built-in wardrobe before entering, and even to create a space for the computer and teleworking. It has a balcony facing the street. Its brick wall gives it a lot of charm.Next to the living room there is a medium sized bedroom with a small dressing room, which could be transformed into a bathroom by taking advantage of the downspouts to make a suite. The third bedroom has space for a double bed. Both of them are facing the inner courtyard and have windows. From the living room there is access to the bathroom with shower. There's also a toilet.The flat has air conditioning by splits. It's on the fifth and last floor of a building with a communal terrace. It does not have a lift.This property will allow you to enjoy the charm of the historic centre of Barcelona, with its monuments such as the Barcelona Cathedral just 5 minutes away, and all the public transport connections to get around the city. The area offers a large number of local shops and large malls, restaurants and services.",reformado,comprar,448000.0,,3,Intermedia,D,calle del Regomir 227,69.0,Bomba de calor (Aerotermia),4715.79,Barcelona,Ciutat Vella,08002,No,Sí,No,Sí,Sí,No,Sí,3º A,1,Lucas Fox Barcelona,Penthouse C. Del Regomir 227,32,El Gòtic
104061439,Flat / apartment,El Gòtic,Barcelona,113,104.0,3,3,1800.0,True,True,False,True,False,False,False,True,True,east,"Incredible opportunity to live in one of the most emblematic neighborhoods of Barcelona! This spacious apartment in the Gothic Quarter offers you everything you need to enjoy the city to the fullest. With 3 double bedrooms and 3 bathrooms, it is perfect for families looking for comfort and space. In addition, you can enjoy views of a picturesque street from the large and bright living room.The apartment has 3 balconies typical of the period, a separate kitchen with a window to the outside and a gallery for clothes and laundry area. The ceilings with wooden beams and Catalan vault give it a touch of unique charm. In addition, you will be just 10 minutes from the beach, close to schools, with a metro stop two blocks away and nearby bus routes. The street is not very busy and you will find excellent restaurants and the best brunches in Barcelona in the area.Don't miss this opportunity to feel Barcelona at its best! The apartment is located on the actual 2nd floor and HAS an elevator. Before the elevator there are about 10 steps.",reformado,comprar,420000.0,,2,Intermedia,G,calle d'en Gignàs 244,92.0,Bomba de calor (Aerotermia),3716.81,Barcelona,Ciutat Vella,08002,No,Sí,Sí,No,No,No,No,2º B Portal 2,1,Lucas Fox Barcelona,Flat / apartment C. D'En Gignàs 244,32,El Gòtic
102022282,Penthouse,El Gòtic,Barcelona,65,56.0,1,1,1885.0,True,True,True,False,False,False,False,True,True,south,"Brand new fully renovated penthouse with terrace. Dining room facing the street, open equipped kitchen with a skylight overlooking the sky, a double bedroom, an office, a new full bathroom. The beautiful 30m2 terrace is very sunny and has views of the historic center of Barcelona. The apartment has an elevator. The location is next to Las Ramblas, Portal de l'Àngel and Plaça Catalunya. One of the most sought-after areas of the city. A few minutes from the La Boquería market and close to the best fashion stores. Next to the Liceu metro, train and bus to Barcelona airport.The terrace is a place to fall in love with its views to have breakfast and enjoy the sunrise or dine with the sunsets during the sunset.",en buen estado,comprar,495000.0,,5,Intermedia,E,calle de la Canuda 201,54.0,Bomba de calor (Aerotermia),7615.38,Barcelona,Ciutat Vella,08002,No,Sí,Sí,No,Sí,No,Sí,5º B Portal 1,1,Lucas Fox Barcelona,Penthouse C. De La Canuda 201,32,El Gòtic
101865942,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,88,80.0,2,2,1934.0,True,True,False,False,False,False,False,True,True,east,"Very nice high standing apartment, with a brand new renovation, in a beautiful royal building from 1934, completely restored, located in the central Via Laietana in Barcelona, 100 meters from the Jaume I metro stop, on line 4, in a wonderful environment, with the sea just 350 m.Very close to the wonders of the city, such as the Basilica of Santa María del Mar, the Barcelona Cathedral, Paseo de Gracia, Las Ramblas and Plaza Catalunya just a few minutes away, or the entire Port Vell area with all its restaurants and shops, At 5 minutes.It is fully furnished and equipped with furniture and appliances.You will enjoy the convenience of having access to and from the city at your fingertips, in all directions, and reaching Barcelona airport in just 15 minutes.The house is completely renovated, on a second real floor with an elevator. It has recently been renovated and you will be able to release this beautiful property of 88.12 m2 built (80 m2 useful), distributed in 2 bedrooms2, and two full bathrooms, a spacious living-dining room with a kitchenette, and all with fantastic finishes: Parquet and marble, LED lighting, climalit exterior carpentry, air conditioning and heating ducts, fully equipped kitchen with appliances, fitted wardrobes, and a high quality standard. It is a dream home.",en buen estado,comprar,795000.0,,1,Intermedia,B,via Laietana 154,78.0,Bomba de calor (Aerotermia),9034.09,Barcelona,Ciutat Vella,08003,No,Sí,No,No,Sí,Sí,Sí,1º B Portal 3,1,Lucas Fox Barcelona,Flat / apartment Via Laietana 154,3,Sant Pere - Santa Caterina i la Ribera
97816503,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Barcelona,90,84.0,2,2,1890.0,True,True,False,True,False,False,False,True,True,west,"RFG Properties presents this elegant brand new renovated property, with high quality finishes and located on the third floor of a real height in a beautiful royal estate from 1890 completely rehabilitated.With a square distribution, it is distributed in:Hall with built-in wardrobe for storage.Two en-suite bedrooms facing the street.American kitchen, fully equipped, with an open concept to the good-sized dining room facing the street with direct access to the balcony.The property has parquet floors, double glazed aluminum carpentry, heating and air conditioning in all rooms, TV socket in all bedrooms.Located in Giriti street. Area with many services, supermarkets, schools, hospitals, restaurants.RFG PROPERTIES offers you a completely free and no-obligation appraisal of your home.",en buen estado,comprar,575000.0,,3,Intermedia,E,calle Gíriti 73,75.0,Otro tipo de calefaccion,6388.89,Barcelona,Ciutat Vella,08003,No,No,Sí,No,Sí,Sí,Sí,3º B Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. Gíriti 73,3,Sant Pere - Santa Caterina i la Ribera
103267962,Flat / apartment,El Camp d'En Grassot i Gràcia Nova,Barcelona,96,87.0,3,1,1955.0,True,True,False,False,False,False,False,True,True,north,"A-House offers you this sixth floor apartment, with DOUBLE ORIENTATION in ""Camp d'en Grassot i Gracia Nova"".The property is distributed in a living-dining room, three bedrooms (two of them double and one exterior), a fully equipped independent kitchen and a complete bathroom with access to a gallery.The house is in a very good state of conservation although any modification can be made since it is ALL PARTITIONING.Building from the year 1955 WITH ELEVATOR and automatic doorman.Nearby we find a variety of transports such as buses (TMB), metro (L5 and L2 Sagrada Familia, L2 Encants, L5 Sant Pau Dos de Maig), and a multitude of services such as hospitals, schools, universities, children's areas and shops.**Paseig Sant Joan a few minutes walk** Nearby we find a variety of transports such as metros (L4 Joanic and L2 and L5 Sagrada Familia), buses (TMB, AEROBUS), a multitude of services such as hospitals, schools (Sedeta and Claret at the door of the house), universities, children's areas and shops.Take advantage of this opportunity.**AS AN EXCEPTIONAL CASE IN THIS PROPERTY THE AGENCY FEES ARE NOT INCLUDED** consult for more information.",en buen estado,comprar,380000.0,,6,Alta,C,calle de l'Escorial 201,84.0,Caldera de gas natural,3958.33,Barcelona,Gràcia,08025,No,Sí,No,No,Sí,No,No,6º C Portal 2,1,Lucas Fox Barcelona,Flat / apartment C. De L'Escorial 201,52,El Camp d'En Grassot i Gràcia Nova
99820414,Flat / apartment,La Sagrada Família,Barcelona,121,100.0,4,2,1994.0,True,True,False,True,False,False,False,True,True,south,"House, 120m², recently renovated with high quality materials, designed to make the house a comfortable and cozy home, with a modern and functional design.The property is located in the Dreta de l'Eixample of Barcelona, near the Sagrada Familia and Glories.It is distributed, as follows: DAY AREA, entrance hall, kitchen completely renovated and spacious, where there is a table for 4 people, with access to laundry. full bathroom with shower, large living room with balcony and NIGHT AREA, 4 bedrooms, 2 of them doubles and a bathroom, 4 pieces (sink, toilet, bidet and bathtub).The Finca is from the year 1.994, with elevator,Located in an area where it has all the services, such as schools, health facilities, CAP, sports areas, leisure, shopping centers, ""Les Glories"", supermarkets, etc. public transport, (Metro, and numerous bus lines), close to the main roads in and out of the city, such as Calle Aragón / Valencia, Av. Diagonal, Av. Meridiana, Gran Vía de les Corts Catalanes, leaving the Sants Estació-Ave station, 10 minutes and 35 minutes from El Prat airport.You are informed that in the sale price of € 495,000, the fees of the agency, HABITAT VITAL, are already included.",reformado,comprar,495000.0,,2,Intermedia,D,calle de Aragón 296,106.0,Bomba de calor (Aerotermia),4090.91,Barcelona,Eixample,08013,No,Sí,No,No,No,Sí,No,2º A Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De Aragón 296,17,La Sagrada Família
104324528,Flat / apartment,La Sagrada Família,Barcelona,82,74.0,3,2,1949.0,True,True,False,False,False,False,False,False,True,west,"**EXCLUSIVE APIALIA** Apartment with IMPECCABLE RENOVATION in CALLE INDUSTRIA, ready to move into. EXTERIOR on a street in a family area surrounded by green spaces, and services just 3 blocks from the Sagrada Familia and a few minutes walk from Paseo de Sant Joan or Travessera de Gràcia.With a recent fresh and very modern renovation that has optimized the spaces to the maximum, this house offers a bright 22m2 living room with a cozy and functional integrated kitchen that has been equipped with appliances and many storage possibilities. The rest area has three bedrooms, one of them a suite with built-in wardrobes and a complete four-piece bathroom with a shower and two single bedrooms. The second bathroom serves the two single bedrooms.The high ceilings add a feeling of spaciousness and elegance to the entire space, creating a bright and airy atmosphere.Building with elevator and communal terrace accessible to neighbors with wide views of the surroundings.Schools, supermarkets, pharmacies and everything you need a few steps away. Metro (L2), (L5)- Sagrada FamiliaDon't miss the opportunity to visit it and feel at home. Contact us now and schedule a visit!",en buen estado,comprar,448000.0,,2,Intermedia,D,calle de la Indústria 17,70.0,Caldera de gas natural,5463.41,Barcelona,Eixample,08013,No,No,Sí,Sí,No,No,Sí,2º A Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De La Indústria 17,17,La Sagrada Família
103653318,Flat / apartment,La Sagrada Família,Barcelona,98,87.0,4,2,1967.0,True,True,True,False,False,False,False,False,True,east,"Discover your new home in a charming apartment located on the third floor, from which you can enjoy views of the Temple of the Sagrada Familia.This bright 98m² apartment not only offers you a cozy space, but also a unique opportunity to live in one of the most emblematic areas of the city.The apartment is characterized by a spacious and bright living-dining room, which opens onto the terrace.It has four bedrooms, two of them double and exterior, offering ample space and comfort for the whole family or to receive your guests.The practical and functional kitchen includes an exit to a convenient laundry area, thus ensuring a comfortable and organized daily life.In addition, the apartment has a full bathroom, an additional toilet and a cozy hall.One of the most outstanding characteristics of this property is its great potential for renovation.Thanks to the fact that all the walls are partitions, you have the freedom to redesign the space to your liking, creating the home of your dreams.Additionally, with the acquisition of this property, you also obtain a proportional participation in the property previously assigned to the janitor's home.This property is currently leased, generating income that benefits the community of owners and contributes to the reduction of common expenses.Don't miss the opportunity to live in a place full of charm, history and beauty.This apartment is a true gem on the market, an exceptional opportunity for those seeking quality of life in an unparalleled environment.Contact us for more information and to arrange a visit!At BIBIR we know that managing residential properties can be complicated and require a lot of time and effort.That is why we specialize in providing comprehensive solutions for managing the sale of your property.With BIBIR, you will have the peace of mind of knowing that your property is in good hands and that you will receive a high quality and efficient service.In customer service.It is important to keep in mind that the advertised price does not include taxes, notary fees, administration fees and other expenses inherent to a sale.These expenses may vary based on property type, location, and other factors.",a reformar,comprar,384000.0,,3,Intermedia,D,calle de Sardenya 129,82.0,Caldera de gas natural,3918.37,Barcelona,Eixample,08013,No,Sí,No,Sí,No,No,No,3º A Portal 2,1,Lucas Fox Barcelona,Flat / apartment C. De Sardenya 129,17,La Sagrada Família
103485409,Flat / apartment,La Dreta de l'Eixample,Barcelona,86,80.0,2,1,1920.0,True,True,True,True,False,False,False,True,True,south,"Exclusive Apialia product.The apartment is located on Gran Vía de las Cortes Catalanas with Bailén, in the golden quadrant of the city. The area is very central and has all the services at your fingertips: shops, supermarkets, restaurants, schools, public transport, etc. The apartment is exterior to a block patio, which gives it a lot of calm and tranquility.It is distributed in hall, hallway, two double bedrooms, kitchen, gallery, 21 m2 living room with access to a 10 m2 terrace. The apartment is high, on the actual sixth floor, with an elevator. The bedrooms are spacious and bright. The living room is very spacious and has access to a terrace with views of the city. The apartment was renovated just 5 years ago and has all the comforts. It enjoys great light in all its rooms. It is equipped with double glazed exterior windows, motorized blinds, parquet floors, natural gas heating, air conditioning in the living room, renovated water and electrical installations.",reformado,comprar,525000.0,,5,Intermedia,G,"Gran Via de les Corts Catalanes, 661",73.0,Caldera de gas natural,6104.65,Barcelona,Eixample,08007,No,Sí,No,No,No,No,Sí,5º D Portal 2,1,Lucas Fox Barcelona,"Flat / apartment Gran Via De Les Corts Catalanes, 661",4,La Dreta de l'Eixample
103645474,Flat / apartment,La Nova Esquerra de l'Eixample,Barcelona,72,69.0,1,1,1995.0,True,True,True,True,False,False,False,True,True,east,"""Las Arcadias"", Assisted Housing.a new residential concept for seniors with all the comforts and surrounded by the best services.Space and services included in community expenses (€1070 monthly);Restaurant, Laundry, Private dining room, 24-hour infirmary, Community rooms, 24-hour security, Library, Maintenance service, Cleaning service, Games room, Chapel, Gym.Las Arcadias offers you independent living with all the comforts and services so that an elderly person and their family can live with the total peace of mind that comes from having both medical and assistance care so close and included in said community expenses and available with a single call. It also offers and covers the social sphere, with weekly activities, both cultural and sports. 24-hour reception and surveillance service.If you need more information, do not hesitate to ask us.",reformado,comprar,199000.0,,5,Intermedia,E,calle de Calabria 217,60.0,Otro tipo de calefaccion,2763.89,Barcelona,Eixample,08015,No,Sí,Sí,No,No,Sí,No,5º B Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Calabria 217,19,La Nova Esquerra de l'Eixample
102804006,Flat / apartment,La Sagrera,Barcelona,63,55.0,2,1,1904.0,True,False,False,True,False,False,False,True,True,north,"Spectacular apartment, very cozy very quiet area two rooms completely renovated heating AA parquet floor ideal couples 2 floor without asc farm only 6 neighbors there are no furniture or appliances all health services schools public transport.",en buen estado,comprar,208000.0,,2,Intermedia,E,calle del Pacífic 61,46.0,Caldera de gas natural,3301.59,Barcelona,Sant Andreu,08027,No,Sí,No,No,Sí,No,Sí,2º A,1,Lucas Fox Barcelona,Flat / apartment C. Del Pacífic 61,44,La Sagrera
96723064,Flat / apartment,Les Roquetes,Barcelona,85,80.0,4,1,1980.0,False,False,False,True,False,False,False,False,True,south,"GLOBAL-LLAR, sells a spacious interior apartment of 78m². according to cadastre.It is distributed in 4 bedrooms (2 doubles), independent kitchen in good condition, bathroom with shower, large dining room with access to a small balcony of approx. 3m².It is a house in GOOD CONDITION of conservation.Stoneware floors, natural gas heating.2nd floor without elevator.P. V. P. Does not include taxes (IT P) or expenses - Notary and Registry fees.The Property is subject to the measures established in Decree Law 1/2015, of March 24, of extraordinary and urgent measures for the mobilization of homes from foreclosure processes and by virtue of this, to the exercise of the Right of First Refusal and Withdrawal established in articles 87 to 91 and articles 134 to 136 of Law 18/2007, of December 28, on the Right to Housing, by the Government of Catalonia, for being in one of the areas of strong residential demand and accredited that provides for annex I of Decree 75/2014, of May 27, of the Plan for the right to housing in Catalonia.",a reformar,comprar,127000.0,,2,Intermedia,D,calle del Pla de Fornells 104,59.0,Caldera de gas natural,1494.12,Barcelona,Nou Barris,08042,No,No,No,No,No,No,No,2º D,1,Lucas Fox Barcelona,Flat / apartment C. Del Pla De Fornells 104,9,Les Roquetes
103599422,Flat / apartment,Pedralbes,Barcelona,154,142.0,3,1,1961.0,True,True,True,False,False,False,False,False,True,east,"GOLDEN SQUARE PRESENTS: Beautiful apartment located in one of the best areas of Barcelona, between Sarrià and Pedralbes, on C/ Capitán Arenas street, next to Avenida Diagonal. Very well connected by public transport, next to the María Cristina L3 metro stop, Tram T1, T2, T3, and multiple bus lines. By car, it is located next to the most important roads in Barcelona, Avenida Diagonal, Ronda del General Mitre, and with direct access to the ring roads and highways leaving the city.Apartment of 154 m² built, 142 m² useful in a stately building, with concierge service and two elevators.Large living-dining room of about 40m2 with access to a terrace facing east.It has 3 double and interior rooms.Built-in cabinets.Large completely renovated kitchen with island.Full bathroom with large shower tray.Heating by radiators with individual natural gas boiler.Wooden flooring, carpentry both exterior and interior wood.",reformado,comprar,848000.0,,1,Intermedia,E,calle del Capitán Arenas 42,136.0,Caldera de gas natural,5506.49,Barcelona,Les Corts,08034,No,Sí,Sí,Sí,No,No,No,1º C Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. Del Capitán Arenas 42,12,Pedralbes
104210800,Flat / apartment,Sant Gervasi - Galvany,Barcelona,91,80.0,3,1,1968.0,True,True,False,True,False,False,False,True,True,south,"The apartment is in excellent condition and is located in Sant Gervasi, near Mandri Street.It belongs to a beautiful estate with large windows in two bedrooms and in the living room. Despite not being on the main street, it has a quiet location with good natural light.The estate has a magnificent lobby and two elevators. Upon entering, there is a large hall with a built-in wardrobe. The living room is spacious, with large windows and a small balcony. The master bedroom is spacious, with a built-in wardrobe and a large double window with a balcony. There is also a second single room and a spacious master bathroom with a bathtub. The kitchen, separated by a sliding door, has space for breakfast and does not include appliances. There is a nearby closet with space for a washer and dryer. A multifunctional area is currently used as a studio. In the hallway, there is access to the service elevator and an additional space as a storage room. At the end of the hallway, there is a third bedroom with a full en-suite bathroom.The apartment has gas heating, parquet floors and air conditioning in the living room and master bedroom. It is located in an excellent area of Barcelona, well connected by public transport, close to services such as bars, shops and supermarkets, as well as pharmacies, hospitals and schools.The Monterols park is nearby for walks, and there are options for renting a parking space.",en buen estado,comprar,535000.0,,2,Intermedia,C,"ronda del General Mitre, 114",74.0,Caldera de gas natural,5879.12,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,No,Sí,Sí,Sí,2º B Portal 3,1,Lucas Fox Barcelona,"Flat / apartment Ronda Del General Mitre, 114",40,Sant Gervasi - Galvany
101508666,Flat / apartment,Les Tres Torres,Barcelona,100,87.0,3,2,1925.0,True,True,False,True,False,False,False,True,True,south,"Fantastic apartment completely renovated.The opportunity to make your dreams come true and find your new home does not arise every day in Tres Torres.In Finca Regia with a spectacular entrance you enter this house and just by crossing its classic door with a peephole we enter a completely modern and renovated house.It consists of 4 rooms (1 en suite, 2 singles and a third as a study or office).The living room is flooded with natural light (it is a real second floor) through its large windows with unobstructed views and the modern open kitchen is equipped with an oven, hood and induction.Two full bathrooms (one of them en suite) and an exit to a balcony with views of the Garden and trees in the area.All the finishes are made taking care of the smallest details such as the bathroom tiles, the kitchen furniture or the parquet floor.Elevator in the Finca and marble stairs.We help you make the dream of your new home come true, you just have to come visit it. Run, fly, call us.Chrysol Value.",reformado,comprar,685000.0,,1,Intermedia,E,calle de les Escoles Pies 25,89.0,Caldera de gas natural,6850.0,Barcelona,Sarrià-Sant Gervasi,08017,No,Sí,Sí,No,Sí,No,Sí,1º B Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Les Escoles Pies 25,48,Les Tres Torres
103490215,Flat / apartment,La Trinitat Vella,Barcelona,75,72.0,3,1,1972.0,False,False,False,True,False,False,False,True,True,south,"Renovated apartment with balconyLess than 5 minutes from the metro, it consists of 75m2 according to cadastre, distributed in 3 double bedrooms (previously 4), large living room with access to a large balcony of about 10m2.Kitchen equipped with induction and access to gallery. Full bathroom with shower tray and electric towel railQualities such as white aluminum carpentry, white lacquered doors and parquet floors throughout the house with the exception of the bathroom and kitchen, which has stoneware floors.New electrical installation.Quiet property in a good neighborhood location. Real second floor without elevator.Property for sale is transmitted unfurnished and without guarantee on the condition of the appliances. The surface area of the home has been consulted in the cadastre and in the property registry and there may be some variation with the actual surface area.The closest metro is the red line (L1) “Trinitat Vella”, and very close to bus stops (11, V21, 126, 127).Convenient access to the Trinitat Nova neighborhood where you will find more connections with buses and the L3 and L4 Trinitat Nova metro lines.With very easy access to both Ronda Litoral, Ronda de Dalt, Avenida Meridiana, C-31, C-17, C-58, etc.Multiple services such as pharmacies, schools, CAP, sports center and local shops.Information to the buyer: Purchase expenses not included (notary, agency and registration as well as agency fees and taxes)At NARANJA INMOBILIARIA we advise you in every step of the purchase and sale and in obtaining your mortgage.Send your request for information, access our website or visit our office located at Calle Turó de la Trinitat 59 for any questions or queries about this property!Don't hesitate to call us and come see it!",en buen estado,comprar,199900.0,,1,Intermedia,E,calle de la Vinya Llarga 39,78.0,Caldera de gas natural,2665.33,Barcelona,,08030,No,Sí,No,No,Sí,No,No,1º D,1,Lucas Fox Barcelona,Flat / apartment C. De La Vinya Llarga 39,70,La Trinitat Vella
103301148,Flat / apartment,La Florida,Hospitalet de Llobregat,65,60.0,2,1,1962.0,True,False,False,True,False,False,False,True,True,south,"COMPLETELY RENOVATED APARTMENT.Property renovated with very good taste, it consists of 60 useful meters, two double bedrooms, American-style kitchen with island, three-piece bathroom with shower, living room with access to a balcony, the apartment is completely exterior.Equipped with air conditioning and built-in wardrobes, stoneware floors, walls decorated with stucco, it has lots of light and multiple details in its design.Second real floor in a farm from 1962.WHAT ARE YOU WAITING FOR TO COME VISIT IT?TEMPOCASA, A LONG HISTORY 33 YEARS!SINCE 1988, YOUR TRUSTED REAL ESTATE AGENTBorn in 1988, today the Group is a leading real estate holding company in the sector. Thanks to professionalism, competence and constant training, in 2021 the franchise broke the ceiling of 600 agencies in the national territory and a network of more than 3,000 collaborators. The blue offices are joined by those in Spain, the United Kingdom, Dubai and Tirana.In addition to the franchisor, the Group includes specific and complementary services to housing intermediation. Among them, Più Mutui Casa, the credit intermediation company, stands out. Interested in the transformations of the sector and in the needs of clients, Tempocasa does not stop evolving to improve day after day.",reformado,comprar,185000.0,,1,Intermedia,D,"avenida del Masnou, 60",43.0,Otro tipo de calefaccion,2846.15,Barcelona,,08901,No,Sí,No,No,No,No,No,1º A,4,Punt Buenos Aires BCN,"Flat / apartment Av. Del Masnou, 60",49,La Florida
104300238,Flat / apartment,Sants,Barcelona,88,79.0,4,2,1979.0,True,True,True,False,False,False,False,True,True,north,"Would you like to live in a first floor with a patio, renovated, in the Sants neighborhood?With RE/MAX it is possible!We present your new home: a first real floor totally exterior and renovated in 2.023, of 88 m2 built, distributed in: Four bedrooms (2 doubles and 2 singles), living room, independent open kitchen, 2 bathrooms, laundry room and patio.Go ahead, enjoy in its spacious living room where you can create your rest area to watch your favorite movies. The independent kitchen is equipped with high quality appliances. Enjoy preparing your best recipes and take advantage of all its cabinets so that storing your utensils is never a problem. From here, you will access a patio, so you can have breakfast quietly or read a book as relaxed as possible. This patio also has access to a laundry room so you can install your laundry area. The night area consists of 3 bedrooms, 1 double, and 2 good-sized singles. Do you work from home? Do not hesitate to organize your own office. Do you need space for the little ones? Take advantage of a games room or study area. Do you like yoga? Install the mat and set up your relaxation corner. Finally, it has 2 bathrooms, completely renovated, it has 3 pieces with a bathtub. The house has white lacquered wooden doors, white aluminum windows with double glazing and parquet floors. The apartment is equipped with natural gas.You will find your new home in one of the best connected areas of Sants, with multiple shops, near the Sants Station, on the border of Sants and Les Corts. It is also very close to the Plaça del Centre and Les Corts stations (L3), and Plaça de Sants (L5), as well as several bus lines. Do not miss the opportunity to buy this property for:- Being RENOVATED- Have PATIO- Be all EXTERIOR- Have 4 bedrooms and 2 bathrooms.",reformado,comprar,360000.0,,1,Intermedia,E,avenida de Madrid 291,71.0,Caldera de gas natural,4090.91,Barcelona,Sants-Montjuïc,08028,No,Sí,Sí,No,No,No,No,1º B Portal 3,1,Lucas Fox Barcelona,Flat / apartment Av. De Madrid 291,27,Sants
